symbol,entry_time,entry_price,exit_time,exit_price,raw_return_pct,net_return_pct,resolved,bars_held,days_held,signal_volume_ratio
LTCUSDT,2026-06-30 15:00:00+00:00,41.74,2026-07-05 18:00:00+00:00,45.91400000000001,10.0,9.8,True,123,5.12,3.086
ADAUSDT,2026-06-30 16:00:00+00:00,0.1444,2026-07-02 10:00:00+00:00,0.15884,10.0,9.8,True,42,1.75,3.101
ENJUSDT,2026-06-30 18:00:00+00:00,0.02801,2026-07-03 13:00:00+00:00,0.030811,10.0,9.8,True,67,2.79,2.842
NEARUSDT,2026-07-01 02:00:00+00:00,1.775,2026-07-02 10:00:00+00:00,1.9525000000000001,10.0,9.8,True,32,1.33,3.483
BTCUSDT,2026-07-01 02:00:00+00:00,58770.58,2026-07-06 21:00:00+00:00,64647.638000000006,10.0,9.8,True,139,5.79,3.379
MANAUSDT,2026-07-01 14:00:00+00:00,0.0634,2026-07-03 06:00:00+00:00,0.06974000000000001,10.0,9.8,True,40,1.67,3.76
DOGEUSDT,2026-07-01 15:00:00+00:00,0.07268,2026-08-20 15:00:00+00:00,0.079948,10.0,9.8,True,1200,50.0,2.531
TRXUSDT,2026-07-03 07:00:00+00:00,0.3189,2026-09-01 06:00:00+00:00,0.3318,4.045,3.845,False,1439,59.96,5.013
AAVEUSDT,2026-07-03 11:00:00+00:00,86.79,2026-07-06 15:00:00+00:00,95.46900000000001,10.0,9.8,True,76,3.17,3.394
BCHUSDT,2026-07-04 15:00:00+00:00,230.9,2026-07-10 13:00:00+00:00,253.99000000000004,10.0,9.8,True,142,5.92,3.366
SUIUSDT,2026-07-04 16:00:00+00:00,0.7721,2026-08-21 22:00:00+00:00,0.8493100000000001,10.0,9.8,True,1158,48.25,3.476
ETHUSDT,2026-07-05 07:00:00+00:00,1764.69,2026-07-15 13:00:00+00:00,1941.159,10.0,9.8,True,246,10.25,3.305
ETHUSDT,2026-07-05 09:00:00+00:00,1767.72,2026-07-15 13:00:00+00:00,1944.4920000000002,10.0,9.8,True,244,10.17,2.892
FILUSDT,2026-07-05 09:00:00+00:00,0.79,2026-09-03 08:00:00+00:00,0.7845,-0.696,-0.896,False,1439,59.96,3.553
LTCUSDT,2026-07-05 10:00:00+00:00,44.2,2026-08-21 04:00:00+00:00,48.620000000000005,10.0,9.8,True,1122,46.75,2.883
TRXUSDT,2026-07-05 13:00:00+00:00,0.3289,2026-09-03 12:00:00+00:00,0.328,-0.274,-0.474,False,1439,59.96,11.008
AAVEUSDT,2026-07-05 13:00:00+00:00,88.05,2026-07-06 16:00:00+00:00,96.855,10.0,9.8,True,27,1.12,3.669
UNIUSDT,2026-07-05 13:00:00+00:00,3.133,2026-07-10 01:00:00+00:00,3.4463000000000004,10.0,9.8,True,108,4.5,3.292
LINKUSDT,2026-07-05 15:00:00+00:00,7.971,2026-07-26 22:00:00+00:00,8.7681,10.0,9.8,True,511,21.29,3.137
ENJUSDT,2026-07-05 16:00:00+00:00,0.03028,2026-09-03 15:00:00+00:00,0.02602,-14.069,-14.269,False,1439,59.96,9.141
ETCUSDT,2026-07-05 16:00:00+00:00,7.17,2026-08-21 21:00:00+00:00,7.8870000000000005,10.0,9.8,True,1133,47.21,6.501
ATOMUSDT,2026-07-05 17:00:00+00:00,1.563,2026-08-22 05:00:00+00:00,1.7193,10.0,9.8,True,1140,47.5,2.79
ENJUSDT,2026-07-06 07:00:00+00:00,0.02922,2026-09-04 06:00:00+00:00,0.02634,-9.856,-10.056,False,1439,59.96,3.925
CHZUSDT,2026-07-06 10:00:00+00:00,0.01791,2026-09-04 09:00:00+00:00,0.01353,-24.456,-24.656,False,1439,59.96,2.995
NEARUSDT,2026-07-06 14:00:00+00:00,1.999,2026-09-04 13:00:00+00:00,1.976,-1.151,-1.351,False,1439,59.96,4.133
BTCUSDT,2026-07-06 14:00:00+00:00,61768.2,2026-08-19 15:00:00+00:00,67945.02,10.0,9.8,True,1057,44.04,5.798
XRPUSDT,2026-07-06 14:00:00+00:00,1.116,2026-08-20 14:00:00+00:00,1.2276000000000002,10.0,9.8,True,1080,45.0,3.012
APTUSDT,2026-07-06 14:00:00+00:00,0.612,2026-08-22 02:00:00+00:00,0.6732,10.0,9.8,True,1116,46.5,2.665
ETHUSDT,2026-07-06 14:00:00+00:00,1744.89,2026-07-15 12:00:00+00:00,1919.3790000000004,10.0,9.8,True,214,8.92,2.592
SANDUSDT,2026-07-06 14:00:00+00:00,0.0489,2026-09-04 13:00:00+00:00,0.03883,-20.593,-20.793,False,1439,59.96,3.89
DOGEUSDT,2026-07-06 14:00:00+00:00,0.07528,2026-08-20 16:00:00+00:00,0.082808,10.0,9.8,True,1082,45.08,2.802
SUIUSDT,2026-07-06 14:00:00+00:00,0.7285,2026-08-21 08:00:00+00:00,0.8013500000000001,10.0,9.8,True,1098,45.75,2.89
SOLUSDT,2026-07-06 14:00:00+00:00,80.17,2026-08-21 00:00:00+00:00,88.18700000000001,10.0,9.8,True,1090,45.42,2.878
SHIBUSDT,2026-07-06 15:00:00+00:00,4.35e-06,2026-07-25 15:00:00+00:00,4.785e-06,10.0,9.8,True,456,19.0,2.976
ETHUSDT,2026-07-06 16:00:00+00:00,1788.57,2026-07-27 05:00:00+00:00,1967.4270000000001,10.0,9.8,True,493,20.54,2.852
DOTUSDT,2026-07-06 16:00:00+00:00,0.881,2026-08-22 01:00:00+00:00,0.9691000000000001,10.0,9.8,True,1113,46.38,2.686
AXSUSDT,2026-07-06 16:00:00+00:00,1.015,2026-08-22 04:00:00+00:00,1.1165,10.0,9.8,True,1116,46.5,2.941
DOGEUSDT,2026-07-06 16:00:00+00:00,0.07624,2026-08-21 06:00:00+00:00,0.08386400000000001,10.0,9.8,True,1094,45.58,6.204
BTCUSDT,2026-07-06 16:00:00+00:00,63545.98,2026-08-19 21:00:00+00:00,69900.57800000001,10.0,9.8,True,1061,44.21,2.582
ENJUSDT,2026-07-06 17:00:00+00:00,0.02937,2026-09-04 16:00:00+00:00,0.02728,-7.116,-7.316,False,1439,59.96,3.871
SOLUSDT,2026-07-06 17:00:00+00:00,82.1,2026-08-21 05:00:00+00:00,90.31,10.0,9.8,True,1092,45.5,2.558
FILUSDT,2026-07-06 18:00:00+00:00,0.792,2026-09-04 17:00:00+00:00,0.7422,-6.288,-6.488,False,1439,59.96,4.371
AVAXUSDT,2026-07-07 08:00:00+00:00,6.765,2026-08-21 06:00:00+00:00,7.4415000000000004,10.0,9.8,True,1078,44.92,3.569
MANAUSDT,2026-07-07 11:00:00+00:00,0.0702,2026-08-21 22:00:00+00:00,0.07722000000000001,10.0,9.8,True,1091,45.46,5.282
ARBUSDT,2026-07-07 15:00:00+00:00,0.0788,2026-07-09 06:00:00+00:00,0.08668000000000001,10.0,9.8,True,39,1.62,2.91
LTCUSDT,2026-07-07 15:00:00+00:00,44.31,2026-08-21 04:00:00+00:00,48.74100000000001,10.0,9.8,True,1069,44.54,2.572
LINKUSDT,2026-07-07 15:00:00+00:00,7.93,2026-07-21 04:00:00+00:00,8.723,10.0,9.8,True,325,13.54,3.253
OPUSDT,2026-07-07 15:00:00+00:00,0.1042,2026-08-22 03:00:00+00:00,0.11462000000000001,10.0,9.8,True,1092,45.5,2.677
BTCUSDT,2026-07-07 15:00:00+00:00,63562.05,2026-08-19 21:00:00+00:00,69918.255,10.0,9.8,True,1038,43.25,2.937
NEARUSDT,2026-07-07 16:00:00+00:00,2.065,2026-09-05 01:00:00+00:00,2.2715,10.0,9.8,True,1425,59.38,2.549
SANDUSDT,2026-07-07 17:00:00+00:00,0.04991,2026-09-05 16:00:00+00:00,0.03956,-20.737,-20.937,False,1439,59.96,3.881
AXSUSDT,2026-07-08 02:00:00+00:00,0.975,2026-08-22 00:00:00+00:00,1.0725,10.0,9.8,True,1078,44.92,2.65
NEARUSDT,2026-07-08 03:00:00+00:00,1.923,2026-08-22 03:00:00+00:00,2.1153000000000004,10.0,9.8,True,1080,45.0,2.83
ARBUSDT,2026-07-08 06:00:00+00:00,0.0774,2026-07-09 06:00:00+00:00,0.08514000000000001,10.0,9.8,True,24,1.0,4.151
MANAUSDT,2026-07-08 08:00:00+00:00,0.0679,2026-07-08 20:00:00+00:00,0.07469,10.0,9.8,True,12,0.5,3.015
AXSUSDT,2026-07-08 08:00:00+00:00,0.976,2026-08-22 00:00:00+00:00,1.0736,10.0,9.8,True,1072,44.67,3.799
SUIUSDT,2026-07-08 09:00:00+00:00,0.7032,2026-07-20 18:00:00+00:00,0.7735200000000001,10.0,9.8,True,297,12.38,3.496
ATOMUSDT,2026-07-08 09:00:00+00:00,1.547,2026-08-22 04:00:00+00:00,1.7017,10.0,9.8,True,1075,44.79,3.875
ETCUSDT,2026-07-08 09:00:00+00:00,6.87,2026-08-21 18:00:00+00:00,7.557,10.0,9.8,True,1065,44.38,3.423
TRXUSDT,2026-07-08 09:00:00+00:00,0.3278,2026-09-06 08:00:00+00:00,0.3339,1.861,1.661,False,1439,59.96,3.339
CHZUSDT,2026-07-08 09:00:00+00:00,0.01642,2026-09-06 08:00:00+00:00,0.01397,-14.921,-15.121,False,1439,59.96,4.377
APTUSDT,2026-07-08 09:00:00+00:00,0.616,2026-08-22 03:00:00+00:00,0.6776000000000001,10.0,9.8,True,1074,44.75,3.618
OPUSDT,2026-07-08 09:00:00+00:00,0.0975,2026-07-10 08:00:00+00:00,0.10725000000000001,10.0,9.8,True,47,1.96,9.414
DOTUSDT,2026-07-08 09:00:00+00:00,0.827,2026-08-21 17:00:00+00:00,0.9097000000000001,10.0,9.8,True,1064,44.33,2.606
ETHUSDT,2026-07-08 09:00:00+00:00,1735.32,2026-07-15 12:00:00+00:00,1908.852,10.0,9.8,True,171,7.12,3.094
LINKUSDT,2026-07-08 09:00:00+00:00,7.58,2026-07-14 14:00:00+00:00,8.338000000000001,10.0,9.8,True,149,6.21,2.529
DOGEUSDT,2026-07-08 09:00:00+00:00,0.07132,2026-08-20 14:00:00+00:00,0.078452,10.0,9.8,True,1037,43.21,2.675
BCHUSDT,2026-07-08 11:00:00+00:00,232.8,2026-08-21 07:00:00+00:00,256.08000000000004,10.0,9.8,True,1052,43.83,2.615
AXSUSDT,2026-07-08 11:00:00+00:00,0.98,2026-08-22 00:00:00+00:00,1.078,10.0,9.8,True,1069,44.54,2.955
MANAUSDT,2026-07-08 12:00:00+00:00,0.0697,2026-08-21 16:00:00+00:00,0.07667,10.0,9.8,True,1060,44.17,4.83
ENJUSDT,2026-07-08 12:00:00+00:00,0.02785,2026-09-06 11:00:00+00:00,0.02777,-0.287,-0.487,False,1439,59.96,2.841
OPUSDT,2026-07-08 12:00:00+00:00,0.0988,2026-08-22 00:00:00+00:00,0.10868000000000001,10.0,9.8,True,1068,44.5,4.642
ATOMUSDT,2026-07-08 12:00:00+00:00,1.555,2026-08-22 04:00:00+00:00,1.7105000000000001,10.0,9.8,True,1072,44.67,3.293
SANDUSDT,2026-07-08 14:00:00+00:00,0.04758,2026-09-06 13:00:00+00:00,0.03984,-16.267,-16.467,False,1439,59.96,2.606
BCHUSDT,2026-07-08 14:00:00+00:00,233.6,2026-08-21 07:00:00+00:00,256.96000000000004,10.0,9.8,True,1049,43.71,3.043
AAVEUSDT,2026-07-08 15:00:00+00:00,86.84,2026-07-10 09:00:00+00:00,95.52400000000002,10.0,9.8,True,42,1.75,2.83
FILUSDT,2026-07-08 15:00:00+00:00,0.759,2026-08-22 02:00:00+00:00,0.8349000000000001,10.0,9.8,True,1067,44.46,5.046
ATOMUSDT,2026-07-10 02:00:00+00:00,1.569,2026-09-08 01:00:00+00:00,1.644,4.78,4.58,False,1439,59.96,2.564
MANAUSDT,2026-07-11 01:00:00+00:00,0.0711,2026-08-22 01:00:00+00:00,0.07821,10.0,9.8,True,1008,42.0,2.767
MANAUSDT,2026-07-11 04:00:00+00:00,0.0735,2026-08-22 04:00:00+00:00,0.08085,10.0,9.8,True,1008,42.0,8.165
TRXUSDT,2026-07-11 12:00:00+00:00,0.3307,2026-09-09 11:00:00+00:00,0.3393,2.601,2.401,False,1439,59.96,2.975
AXSUSDT,2026-07-12 01:00:00+00:00,0.99,2026-08-22 03:00:00+00:00,1.089,10.0,9.8,True,986,41.08,2.647
FILUSDT,2026-07-12 01:00:00+00:00,0.771,2026-08-22 03:00:00+00:00,0.8481000000000001,10.0,9.8,True,986,41.08,2.899
TRXUSDT,2026-07-12 12:00:00+00:00,0.3316,2026-09-10 11:00:00+00:00,0.3403,2.624,2.424,False,1439,59.96,5.514
BNBUSDT,2026-07-12 13:00:00+00:00,582.3,2026-08-20 08:00:00+00:00,640.53,10.0,9.8,True,931,38.79,4.016
ATOMUSDT,2026-07-12 15:00:00+00:00,1.589,2026-09-08 12:00:00+00:00,1.7479,10.0,9.8,True,1389,57.88,3.842
AXSUSDT,2026-07-13 00:00:00+00:00,0.988,2026-08-22 03:00:00+00:00,1.0868,10.0,9.8,True,963,40.12,2.643
FILUSDT,2026-07-13 01:00:00+00:00,0.776,2026-08-22 03:00:00+00:00,0.8536000000000001,10.0,9.8,True,962,40.08,2.777
SHIBUSDT,2026-07-13 01:00:00+00:00,4.27e-06,2026-07-25 15:00:00+00:00,4.697e-06,10.0,9.8,True,302,12.58,2.996
APTUSDT,2026-07-13 01:00:00+00:00,0.613,2026-08-22 03:00:00+00:00,0.6743,10.0,9.8,True,962,40.08,4.68
XRPUSDT,2026-07-13 01:00:00+00:00,1.093,2026-08-20 13:00:00+00:00,1.2023000000000001,10.0,9.8,True,924,38.5,3.069
OPUSDT,2026-07-13 01:00:00+00:00,0.1007,2026-08-22 02:00:00+00:00,0.11077000000000001,10.0,9.8,True,961,40.04,2.904
ADAUSDT,2026-07-13 01:00:00+00:00,0.1627,2026-07-22 15:00:00+00:00,0.17897000000000002,10.0,9.8,True,230,9.58,2.891
APTUSDT,2026-07-13 03:00:00+00:00,0.603,2026-08-22 01:00:00+00:00,0.6633,10.0,9.8,True,958,39.92,3.146
SHIBUSDT,2026-07-13 04:00:00+00:00,4.19e-06,2026-07-25 15:00:00+00:00,4.609e-06,10.0,9.8,True,299,12.46,2.825
APTUSDT,2026-07-13 06:00:00+00:00,0.602,2026-08-22 01:00:00+00:00,0.6622,10.0,9.8,True,955,39.79,4.559
OPUSDT,2026-07-13 06:00:00+00:00,0.1006,2026-08-22 02:00:00+00:00,0.11066000000000001,10.0,9.8,True,956,39.83,5.956
BTCUSDT,2026-07-13 08:00:00+00:00,62985.53,2026-08-19 15:00:00+00:00,69284.083,10.0,9.8,True,895,37.29,3.208
ENJUSDT,2026-07-13 08:00:00+00:00,0.02833,2026-09-11 07:00:00+00:00,0.02566,-9.425,-9.625,False,1439,59.96,2.785
MANAUSDT,2026-07-13 09:00:00+00:00,0.0707,2026-08-22 00:00:00+00:00,0.07777,10.0,9.8,True,951,39.62,5.551
LTCUSDT,2026-07-13 15:00:00+00:00,43.58,2026-07-21 13:00:00+00:00,47.938,10.0,9.8,True,190,7.92,2.895
XLMUSDT,2026-07-13 15:00:00+00:00,0.1846,2026-08-21 22:00:00+00:00,0.20306,10.0,9.8,True,943,39.29,2.876
DOTUSDT,2026-07-13 15:00:00+00:00,0.838,2026-08-21 21:00:00+00:00,0.9218000000000001,10.0,9.8,True,942,39.25,2.563
SANDUSDT,2026-07-14 01:00:00+00:00,0.04739,2026-08-22 04:00:00+00:00,0.05212900000000001,10.0,9.8,True,939,39.12,2.577
BCHUSDT,2026-07-14 06:00:00+00:00,236.3,2026-08-21 07:00:00+00:00,259.93,10.0,9.8,True,913,38.04,2.914
ENJUSDT,2026-07-14 08:00:00+00:00,0.02698,2026-09-04 22:00:00+00:00,0.029678000000000003,10.0,9.8,True,1262,52.58,9.446
XLMUSDT,2026-07-14 13:00:00+00:00,0.1843,2026-08-21 22:00:00+00:00,0.20273,10.0,9.8,True,921,38.38,3.927
UNIUSDT,2026-07-15 14:00:00+00:00,3.655,2026-07-29 10:00:00+00:00,4.0205,10.0,9.8,True,332,13.83,3.531
BCHUSDT,2026-07-16 06:00:00+00:00,223.8,2026-08-21 06:00:00+00:00,246.18000000000004,10.0,9.8,True,864,36.0,7.164
ATOMUSDT,2026-07-16 08:00:00+00:00,1.546,2026-08-22 04:00:00+00:00,1.7006000000000001,10.0,9.8,True,884,36.83,3.015
BTCUSDT,2026-07-16 09:00:00+00:00,64126.86,2026-08-20 08:00:00+00:00,70539.546,10.0,9.8,True,839,34.96,5.043
ENJUSDT,2026-07-16 11:00:00+00:00,0.02868,2026-09-14 10:00:00+00:00,0.02611,-8.961,-9.161,False,1439,59.96,3.082
FILUSDT,2026-07-17 07:00:00+00:00,0.769,2026-08-22 03:00:00+00:00,0.8459000000000001,10.0,9.8,True,860,35.83,2.624
TRXUSDT,2026-07-17 08:00:00+00:00,0.3224,2026-09-15 07:00:00+00:00,0.3378,4.777,4.577,False,1439,59.96,6.078
AXSUSDT,2026-07-17 10:00:00+00:00,0.942,2026-08-21 21:00:00+00:00,1.0362,10.0,9.8,True,851,35.46,3.852
BNBUSDT,2026-07-17 11:00:00+00:00,564.18,2026-08-19 20:00:00+00:00,620.598,10.0,9.8,True,801,33.38,3.054
FILUSDT,2026-07-17 12:00:00+00:00,0.776,2026-08-22 03:00:00+00:00,0.8536000000000001,10.0,9.8,True,855,35.62,3.498
OPUSDT,2026-07-17 14:00:00+00:00,0.0962,2026-08-21 21:00:00+00:00,0.10582,10.0,9.8,True,847,35.29,2.82
LINKUSDT,2026-07-17 14:00:00+00:00,8.115,2026-08-14 17:00:00+00:00,8.9265,10.0,9.8,True,675,28.12,3.253
SOLUSDT,2026-07-17 14:00:00+00:00,74.34,2026-08-19 15:00:00+00:00,81.77400000000002,10.0,9.8,True,793,33.04,4.213
SANDUSDT,2026-07-17 14:00:00+00:00,0.04739,2026-08-22 04:00:00+00:00,0.05212900000000001,10.0,9.8,True,854,35.58,3.899
ATOMUSDT,2026-07-17 14:00:00+00:00,1.511,2026-08-22 04:00:00+00:00,1.6621000000000001,10.0,9.8,True,854,35.58,6.304
UNIUSDT,2026-07-17 14:00:00+00:00,3.496,2026-07-22 16:00:00+00:00,3.8456,10.0,9.8,True,122,5.08,2.724
ETHUSDT,2026-07-17 14:00:00+00:00,1825.5,2026-08-19 15:00:00+00:00,2008.0500000000002,10.0,9.8,True,793,33.04,3.57
OPUSDT,2026-07-17 16:00:00+00:00,0.0963,2026-08-21 21:00:00+00:00,0.10593000000000001,10.0,9.8,True,845,35.21,2.668
BCHUSDT,2026-07-17 16:00:00+00:00,216.9,2026-08-21 05:00:00+00:00,238.59000000000003,10.0,9.8,True,829,34.54,6.917
DOTUSDT,2026-07-17 17:00:00+00:00,0.858,2026-08-21 22:00:00+00:00,0.9438000000000001,10.0,9.8,True,845,35.21,2.776
TRXUSDT,2026-07-18 11:00:00+00:00,0.3232,2026-09-16 10:00:00+00:00,0.335,3.651,3.451,False,1439,59.96,2.553
SANDUSDT,2026-07-18 13:00:00+00:00,0.04737,2026-08-22 04:00:00+00:00,0.05210700000000001,10.0,9.8,True,831,34.62,2.837
ENJUSDT,2026-07-18 14:00:00+00:00,0.02773,2026-09-04 22:00:00+00:00,0.030503000000000002,10.0,9.8,True,1160,48.33,7.109
FILUSDT,2026-07-18 15:00:00+00:00,0.746,2026-08-22 00:00:00+00:00,0.8206000000000001,10.0,9.8,True,825,34.38,2.785
DOTUSDT,2026-07-18 19:00:00+00:00,0.836,2026-08-21 21:00:00+00:00,0.9196000000000001,10.0,9.8,True,818,34.08,2.616
MANAUSDT,2026-07-19 01:00:00+00:00,0.0698,2026-08-21 21:00:00+00:00,0.07678,10.0,9.8,True,812,33.83,3.326
CHZUSDT,2026-07-19 08:00:00+00:00,0.0154,2026-09-17 07:00:00+00:00,0.01399,-9.156,-9.356,False,1439,59.96,3.36
BNBUSDT,2026-07-19 09:00:00+00:00,568.65,2026-08-19 21:00:00+00:00,625.515,10.0,9.8,True,756,31.5,3.365
ETCUSDT,2026-07-19 13:00:00+00:00,6.95,2026-08-21 18:00:00+00:00,7.6450000000000005,10.0,9.8,True,797,33.21,2.618
OPUSDT,2026-07-19 14:00:00+00:00,0.0944,2026-08-21 14:00:00+00:00,0.10384,10.0,9.8,True,792,33.0,3.086
ETCUSDT,2026-07-19 15:00:00+00:00,6.93,2026-08-21 18:00:00+00:00,7.623,10.0,9.8,True,795,33.12,2.568
AXSUSDT,2026-07-19 18:00:00+00:00,0.921,2026-08-21 08:00:00+00:00,1.0131000000000001,10.0,9.8,True,782,32.58,3.239
ETCUSDT,2026-07-19 18:00:00+00:00,6.92,2026-08-21 18:00:00+00:00,7.612,10.0,9.8,True,792,33.0,11.874
SANDUSDT,2026-07-19 18:00:00+00:00,0.04688,2026-08-22 04:00:00+00:00,0.051568,10.0,9.8,True,802,33.42,3.63
FILUSDT,2026-07-19 18:00:00+00:00,0.717,2026-08-21 09:00:00+00:00,0.7887000000000001,10.0,9.8,True,783,32.62,4.814
BTCUSDT,2026-07-19 23:00:00+00:00,64674.66,2026-08-20 08:00:00+00:00,71142.126,10.0,9.8,True,753,31.38,2.518
ATOMUSDT,2026-07-20 04:00:00+00:00,1.475,2026-08-21 22:00:00+00:00,1.6225000000000003,10.0,9.8,True,786,32.75,5.191
CHZUSDT,2026-07-20 07:00:00+00:00,0.01456,2026-09-18 06:00:00+00:00,0.01455,-0.069,-0.269,False,1439,59.96,6.97
UNIUSDT,2026-07-20 07:00:00+00:00,3.421,2026-07-22 10:00:00+00:00,3.7631,10.0,9.8,True,51,2.12,2.688
AXSUSDT,2026-07-20 07:00:00+00:00,0.914,2026-08-21 08:00:00+00:00,1.0054,10.0,9.8,True,769,32.04,2.597
ADAUSDT,2026-07-20 07:00:00+00:00,0.1615,2026-07-21 05:00:00+00:00,0.17765000000000003,10.0,9.8,True,22,0.92,2.506
ADAUSDT,2026-07-20 09:00:00+00:00,0.1619,2026-07-22 15:00:00+00:00,0.17809,10.0,9.8,True,54,2.25,2.981
ENJUSDT,2026-07-20 09:00:00+00:00,0.02822,2026-09-18 08:00:00+00:00,0.02649,-6.13,-6.33,False,1439,59.96,3.304
ETCUSDT,2026-07-20 12:00:00+00:00,6.84,2026-08-21 17:00:00+00:00,7.524,10.0,9.8,True,773,32.21,2.741
SHIBUSDT,2026-07-22 07:00:00+00:00,4.23e-06,2026-07-25 15:00:00+00:00,4.653e-06,10.0,9.8,True,80,3.33,2.865
SUIUSDT,2026-07-22 08:00:00+00:00,0.7559,2026-08-21 21:00:00+00:00,0.8314900000000001,10.0,9.8,True,733,30.54,3.45
SANDUSDT,2026-07-22 08:00:00+00:00,0.04755,2026-09-20 07:00:00+00:00,0.03956,-16.803,-17.003,False,1439,59.96,13.846
ENJUSDT,2026-07-23 05:00:00+00:00,0.0281,2026-09-21 04:00:00+00:00,0.02776,-1.21,-1.41,False,1439,59.96,5.525
MANAUSDT,2026-07-23 08:00:00+00:00,0.0685,2026-08-21 11:00:00+00:00,0.07535000000000001,10.0,9.8,True,699,29.12,2.639
ETCUSDT,2026-07-23 08:00:00+00:00,6.91,2026-08-21 18:00:00+00:00,7.601000000000001,10.0,9.8,True,706,29.42,2.997
ATOMUSDT,2026-07-23 09:00:00+00:00,1.476,2026-08-22 02:00:00+00:00,1.6236000000000002,10.0,9.8,True,713,29.71,2.814
FILUSDT,2026-07-23 09:00:00+00:00,0.7381,2026-08-21 22:00:00+00:00,0.81191,10.0,9.8,True,709,29.54,8.785
TRXUSDT,2026-07-23 12:00:00+00:00,0.3274,2026-09-21 11:00:00+00:00,0.3444,5.192,4.992,False,1439,59.96,3.684
OPUSDT,2026-07-23 14:00:00+00:00,0.0942,2026-08-21 14:00:00+00:00,0.10362000000000002,10.0,9.8,True,696,29.0,2.87
SHIBUSDT,2026-07-23 16:00:00+00:00,4.15e-06,2026-07-25 15:00:00+00:00,4.565e-06,10.0,9.8,True,47,1.96,3.134
OPUSDT,2026-07-23 16:00:00+00:00,0.094,2026-08-21 14:00:00+00:00,0.1034,10.0,9.8,True,694,28.92,3.276
ETHUSDT,2026-07-23 16:00:00+00:00,1895.23,2026-08-19 15:00:00+00:00,2084.753,10.0,9.8,True,647,26.96,2.552
SUIUSDT,2026-07-23 16:00:00+00:00,0.7492,2026-08-21 21:00:00+00:00,0.8241200000000001,10.0,9.8,True,701,29.21,2.834
ADAUSDT,2026-07-23 16:00:00+00:00,0.1705,2026-08-02 06:00:00+00:00,0.18755000000000002,10.0,9.8,True,230,9.58,3.094
AVAXUSDT,2026-07-23 16:00:00+00:00,6.451,2026-08-20 15:00:00+00:00,7.0961,10.0,9.8,True,671,27.96,3.6
BCHUSDT,2026-07-23 17:00:00+00:00,212.7,2026-08-21 05:00:00+00:00,233.97,10.0,9.8,True,684,28.5,2.729
ENJUSDT,2026-07-23 21:00:00+00:00,0.02726,2026-09-04 22:00:00+00:00,0.029986000000000002,10.0,9.8,True,1033,43.04,2.611
MANAUSDT,2026-07-23 22:00:00+00:00,0.0673,2026-08-21 08:00:00+00:00,0.07403,10.0,9.8,True,682,28.42,3.96
FILUSDT,2026-07-24 15:00:00+00:00,0.72,2026-08-21 15:00:00+00:00,0.792,10.0,9.8,True,672,28.0,4.854
ARBUSDT,2026-07-24 15:00:00+00:00,0.0843,2026-08-21 06:00:00+00:00,0.09273,10.0,9.8,True,663,27.62,4.045
BNBUSDT,2026-07-24 15:00:00+00:00,560.66,2026-08-11 23:00:00+00:00,616.726,10.0,9.8,True,440,18.33,3.039
BTCUSDT,2026-07-24 15:00:00+00:00,64055.11,2026-08-20 08:00:00+00:00,70460.621,10.0,9.8,True,641,26.71,2.617
ENJUSDT,2026-07-24 20:00:00+00:00,0.02696,2026-09-04 22:00:00+00:00,0.029656000000000005,10.0,9.8,True,1010,42.08,4.25
ENJUSDT,2026-07-25 00:00:00+00:00,0.02689,2026-09-04 21:00:00+00:00,0.029579000000000005,10.0,9.8,True,1005,41.88,2.762
AXSUSDT,2026-07-25 01:00:00+00:00,0.889,2026-08-21 00:00:00+00:00,0.9779000000000001,10.0,9.8,True,647,26.96,2.902
ENJUSDT,2026-07-25 05:00:00+00:00,0.02685,2026-09-04 21:00:00+00:00,0.029535000000000002,10.0,9.8,True,1000,41.67,3.773
BTCUSDT,2026-07-25 10:00:00+00:00,64000.0,2026-08-20 08:00:00+00:00,70400.0,10.0,9.8,True,622,25.92,2.825
LINKUSDT,2026-07-25 13:00:00+00:00,8.373,2026-08-15 01:00:00+00:00,9.2103,10.0,9.8,True,492,20.5,3.139
ATOMUSDT,2026-07-25 16:00:00+00:00,1.385,2026-08-13 14:00:00+00:00,1.5235,10.0,9.8,True,454,18.92,2.513
TRXUSDT,2026-07-25 17:00:00+00:00,0.3321,2026-09-23 16:00:00+00:00,0.3387,1.987,1.787,False,1439,59.96,4.983
MANAUSDT,2026-07-26 15:00:00+00:00,0.0678,2026-08-21 08:00:00+00:00,0.07458000000000001,10.0,9.8,True,617,25.71,2.503
ADAUSDT,2026-07-26 23:00:00+00:00,0.1657,2026-08-02 04:00:00+00:00,0.18227,10.0,9.8,True,149,6.21,2.957
ENJUSDT,2026-07-27 01:00:00+00:00,0.02719,2026-09-04 22:00:00+00:00,0.029909,10.0,9.8,True,957,39.88,5.814
LTCUSDT,2026-07-27 15:00:00+00:00,46.44,2026-08-21 08:00:00+00:00,51.084,10.0,9.8,True,593,24.71,2.504
ADAUSDT,2026-07-27 17:00:00+00:00,0.159,2026-07-30 15:00:00+00:00,0.17490000000000003,10.0,9.8,True,70,2.92,2.806
DOTUSDT,2026-07-27 17:00:00+00:00,0.796,2026-08-21 08:00:00+00:00,0.8756000000000002,10.0,9.8,True,591,24.62,2.783
