symbol,entry_time,entry_price,max_high,max_rise_pct,days_to_max,reached_5pct,reached_7pct,reached_10pct
BTCUSDT,2024-10-01 16:00:00+00:00,62628.85,99588.01,59.013,52.12,True,True,True
XRPUSDT,2024-10-01 20:00:00+00:00,0.6106,1.95,219.358,59.46,True,True,True
XRPUSDT,2024-10-02 23:00:00+00:00,0.545,2.2,303.67,59.88,True,True,True
ETHUSDT,2024-10-03 09:00:00+00:00,2337.51,3760.0,60.855,59.75,True,True,True
BNBUSDT,2024-10-08 09:00:00+00:00,572.0,793.86,38.787,57.04,True,True,True
XRPUSDT,2024-10-13 15:00:00+00:00,0.5286,2.9092,450.359,50.88,True,True,True
BTCUSDT,2024-10-13 16:00:00+00:00,62229.32,104088.0,67.265,52.46,True,True,True
SOLUSDT,2024-10-15 14:00:00+00:00,158.55,264.39,66.755,37.54,True,True,True
ETHUSDT,2024-10-15 14:00:00+00:00,2671.19,4087.73,53.03,52.25,True,True,True
SOLUSDT,2024-10-20 15:00:00+00:00,160.8,264.39,64.422,32.5,True,True,True
XRPUSDT,2024-10-20 15:00:00+00:00,0.5445,2.9092,434.288,43.88,True,True,True
BTCUSDT,2024-10-23 16:00:00+00:00,66223.45,108353.0,63.617,54.92,True,True,True
ETHUSDT,2024-10-25 10:00:00+00:00,2539.24,4107.8,61.773,52.33,True,True,True
SOLUSDT,2024-10-25 15:00:00+00:00,175.62,264.39,50.547,27.5,True,True,True
BTCUSDT,2024-10-25 19:00:00+00:00,67026.62,108353.0,61.657,52.79,True,True,True
XRPUSDT,2024-10-25 19:00:00+00:00,0.5157,2.9092,464.126,38.71,True,True,True
SOLUSDT,2024-10-25 19:00:00+00:00,169.36,264.39,56.111,27.33,True,True,True
BNBUSDT,2024-10-25 19:00:00+00:00,585.3,793.86,35.633,39.62,True,True,True
SOLUSDT,2024-10-26 00:00:00+00:00,164.91,264.39,60.324,27.12,True,True,True
ETHUSDT,2024-10-27 14:00:00+00:00,2484.79,4107.8,65.318,50.17,True,True,True
BNBUSDT,2024-10-31 16:00:00+00:00,580.7,793.86,36.707,33.75,True,True,True
BNBUSDT,2024-11-03 03:00:00+00:00,560.3,793.86,41.685,31.29,True,True,True
XRPUSDT,2024-11-03 04:00:00+00:00,0.502,2.9092,479.522,30.33,True,True,True
ETHUSDT,2024-11-03 15:00:00+00:00,2425.13,4107.8,69.385,43.12,True,True,True
XRPUSDT,2024-11-03 15:00:00+00:00,0.4971,2.9092,485.234,29.88,True,True,True
BNBUSDT,2024-11-03 16:00:00+00:00,551.9,793.86,43.841,30.75,True,True,True
SOLUSDT,2024-11-03 16:00:00+00:00,159.99,264.39,65.254,18.46,True,True,True
BNBUSDT,2024-11-11 17:00:00+00:00,634.05,793.86,25.205,22.71,True,True,True
SOLUSDT,2024-11-13 14:00:00+00:00,212.43,264.39,24.46,8.54,True,True,True
ETHUSDT,2024-11-13 14:00:00+00:00,3215.28,4107.8,27.759,33.17,True,True,True
BNBUSDT,2024-11-13 15:00:00+00:00,637.39,793.86,24.549,20.79,True,True,True
BNBUSDT,2024-11-17 03:00:00+00:00,612.43,793.86,29.625,17.29,True,True,True
BNBUSDT,2024-11-17 05:00:00+00:00,629.9,793.86,26.03,17.21,True,True,True
SOLUSDT,2024-11-25 16:00:00+00:00,244.97,295.83,20.762,54.79,True,True,True
BTCUSDT,2024-11-25 16:00:00+00:00,96000.57,109588.0,14.153,55.58,True,True,True
SOLUSDT,2024-11-26 12:00:00+00:00,227.73,295.83,29.904,53.96,True,True,True
XRPUSDT,2024-11-26 12:00:00+00:00,1.3325,3.4,155.159,51.17,True,True,True
SOLUSDT,2024-12-02 05:00:00+00:00,229.38,295.83,28.969,48.25,True,True,True
BTCUSDT,2024-12-02 16:00:00+00:00,97048.01,109588.0,12.921,48.58,True,True,True
ETHUSDT,2024-12-03 15:00:00+00:00,3580.35,4107.8,14.732,13.12,True,True,True
SOLUSDT,2024-12-03 15:00:00+00:00,224.26,295.83,31.914,46.83,True,True,True
BTCUSDT,2024-12-03 15:00:00+00:00,95235.25,109588.0,15.071,47.62,True,True,True
SOLUSDT,2024-12-05 04:00:00+00:00,232.92,295.83,27.009,45.29,True,True,True
ETHUSDT,2024-12-09 08:00:00+00:00,3918.44,4107.8,4.833,7.42,False,False,False
BNBUSDT,2024-12-09 13:00:00+00:00,724.63,745.29,2.851,28.33,False,False,False
ETHUSDT,2024-12-09 16:00:00+00:00,3824.0,4107.8,7.422,7.08,True,True,False
SOLUSDT,2024-12-09 16:00:00+00:00,224.3,295.83,31.89,40.79,True,True,True
BTCUSDT,2024-12-09 16:00:00+00:00,97812.0,109588.0,12.039,41.58,True,True,True
SOLUSDT,2024-12-09 23:00:00+00:00,217.86,295.83,35.789,40.5,True,True,True
XRPUSDT,2024-12-09 23:00:00+00:00,2.216,3.4,53.43,37.71,True,True,True
ETHUSDT,2024-12-09 23:00:00+00:00,3714.18,4107.8,10.598,6.79,True,True,True
BNBUSDT,2024-12-09 23:00:00+00:00,682.1,745.29,9.264,27.92,True,True,False
BTCUSDT,2024-12-10 17:00:00+00:00,96319.76,109588.0,13.775,40.54,True,True,True
BNBUSDT,2024-12-13 10:00:00+00:00,708.43,745.29,5.203,24.46,True,False,False
XRPUSDT,2024-12-16 17:00:00+00:00,2.5164,3.4,35.114,30.96,True,True,True
ETHUSDT,2024-12-19 03:00:00+00:00,3648.88,3744.83,2.63,18.54,False,False,False
BNBUSDT,2024-12-19 03:00:00+00:00,689.8,745.29,8.044,18.75,True,True,False
SOLUSDT,2024-12-19 03:00:00+00:00,205.85,295.83,43.711,31.33,True,True,True
ETHUSDT,2024-12-19 19:00:00+00:00,3519.9,3744.83,6.39,17.88,True,False,False
BNBUSDT,2024-12-19 19:00:00+00:00,670.95,745.29,11.08,18.08,True,True,True
SOLUSDT,2024-12-20 09:00:00+00:00,181.69,295.83,62.821,30.08,True,True,True
BNBUSDT,2024-12-20 09:00:00+00:00,646.33,745.29,15.311,17.5,True,True,True
SOLUSDT,2024-12-20 11:00:00+00:00,182.75,295.83,61.877,30.0,True,True,True
XRPUSDT,2024-12-20 13:00:00+00:00,2.1552,3.4,57.758,27.12,True,True,True
BNBUSDT,2024-12-23 03:00:00+00:00,655.99,745.29,13.613,14.75,True,True,True
BNBUSDT,2024-12-26 14:00:00+00:00,692.41,745.29,7.637,11.29,True,True,False
ETHUSDT,2024-12-30 02:00:00+00:00,3421.01,3744.83,9.466,7.58,True,True,False
BNBUSDT,2025-01-03 11:00:00+00:00,701.01,745.29,6.317,3.42,True,False,False
ETHUSDT,2025-01-05 15:00:00+00:00,3623.12,3744.83,3.359,1.04,False,False,False
BTCUSDT,2025-01-05 15:00:00+00:00,97855.06,109588.0,11.99,14.62,True,True,True
BTCUSDT,2025-01-08 16:00:00+00:00,95493.77,109588.0,14.759,11.58,True,True,True
ETHUSDT,2025-01-09 15:00:00+00:00,3251.3,3525.72,8.44,8.25,True,True,False
SOLUSDT,2025-01-09 21:00:00+00:00,185.14,295.83,59.787,9.58,True,True,True
ETHUSDT,2025-01-09 21:00:00+00:00,3195.55,3525.72,10.332,8.0,True,True,True
SOLUSDT,2025-01-13 10:00:00+00:00,179.98,295.83,64.368,6.04,True,True,True
XRPUSDT,2025-01-13 13:00:00+00:00,2.3776,3.4,43.001,3.12,True,True,True
BTCUSDT,2025-01-13 13:00:00+00:00,90732.0,109588.0,20.782,6.71,True,True,True
BNBUSDT,2025-01-13 13:00:00+00:00,664.71,732.0,10.123,31.0,True,True,True
SOLUSDT,2025-01-13 13:00:00+00:00,175.21,295.83,68.843,5.92,True,True,True
XRPUSDT,2025-01-13 15:00:00+00:00,2.4312,3.4,39.849,3.04,True,True,True
BNBUSDT,2025-01-13 15:00:00+00:00,672.02,732.0,8.925,30.92,True,True,False
BNBUSDT,2025-01-15 14:00:00+00:00,699.82,732.0,4.598,28.96,False,False,False
ETHUSDT,2025-01-16 15:00:00+00:00,3277.14,3525.72,7.585,1.25,True,True,False
BNBUSDT,2025-01-19 15:00:00+00:00,698.55,732.0,4.788,24.92,False,False,False
ETHUSDT,2025-01-19 15:00:00+00:00,3381.15,3453.69,2.145,0.62,False,False,False
BTCUSDT,2025-01-23 15:00:00+00:00,105213.6,107120.0,1.812,1.12,False,False,False
BNBUSDT,2025-01-23 16:00:00+00:00,688.3,732.0,6.349,20.88,True,False,False
SOLUSDT,2025-01-23 16:00:00+00:00,249.4,270.18,8.332,0.92,True,True,False
SOLUSDT,2025-01-26 23:00:00+00:00,247.15,247.55,0.162,0.0,False,False,False
XRPUSDT,2025-01-27 03:00:00+00:00,2.9776,3.214,7.939,1.5,True,True,False
BTCUSDT,2025-01-27 05:00:00+00:00,100410.04,106457.44,6.023,3.42,True,False,False
XRPUSDT,2025-01-27 06:00:00+00:00,2.9355,3.214,9.487,1.38,True,True,False
BTCUSDT,2025-01-27 08:00:00+00:00,99048.01,106457.44,7.481,3.29,True,True,False
BNBUSDT,2025-01-29 20:00:00+00:00,668.29,732.0,9.533,14.71,True,True,False
BTCUSDT,2025-02-02 00:00:00+00:00,100635.66,102500.01,1.853,1.92,False,False,False
XRPUSDT,2025-02-02 00:00:00+00:00,2.8779,2.999,4.208,28.67,False,False,False
BTCUSDT,2025-02-02 18:00:00+00:00,97228.86,102500.01,5.421,1.17,True,False,False
BNBUSDT,2025-02-02 20:00:00+00:00,624.49,732.0,17.216,10.71,True,True,True
XRPUSDT,2025-02-02 20:00:00+00:00,2.6687,2.999,12.377,27.83,True,True,True
ETHUSDT,2025-02-02 20:00:00+00:00,2958.91,2987.68,0.972,0.0,False,False,False
BTCUSDT,2025-02-03 01:00:00+00:00,96511.33,102500.01,6.205,0.88,True,False,False
SOLUSDT,2025-02-03 03:00:00+00:00,187.95,219.97,17.036,0.96,True,True,True
XRPUSDT,2025-02-03 03:00:00+00:00,2.153,2.999,39.294,27.54,True,True,True
BTCUSDT,2025-02-03 03:00:00+00:00,93566.0,102500.01,9.548,0.79,True,True,False
ETHUSDT,2025-02-03 03:00:00+00:00,2486.66,2921.0,17.467,0.79,True,True,True
ETHUSDT,2025-02-09 23:00:00+00:00,2615.77,2857.34,9.235,14.0,True,True,False
XRPUSDT,2025-02-09 23:00:00+00:00,2.3717,2.999,26.449,20.71,True,True,True
BNBUSDT,2025-02-10 17:00:00+00:00,610.96,732.0,19.811,2.83,True,True,True
SOLUSDT,2025-02-12 15:00:00+00:00,193.48,205.34,6.13,2.12,True,False,False
ETHUSDT,2025-02-15 15:00:00+00:00,2688.69,2857.34,6.273,8.33,True,False,False
BNBUSDT,2025-02-16 11:00:00+00:00,667.68,686.04,2.75,0.17,False,False,False
SOLUSDT,2025-02-17 06:00:00+00:00,184.19,186.94,1.493,0.33,False,False,False
BTCUSDT,2025-02-17 15:00:00+00:00,96800.0,99475.0,2.763,3.92,False,False,False
SOLUSDT,2025-02-23 16:00:00+00:00,166.76,179.85,7.85,7.0,True,True,False
SOLUSDT,2025-02-24 02:00:00+00:00,163.63,179.85,9.913,6.58,True,True,False
BNBUSDT,2025-02-24 11:00:00+00:00,638.77,644.88,0.957,28.79,False,False,False
SOLUSDT,2025-02-24 16:00:00+00:00,152.67,179.85,17.803,6.0,True,True,True
BNBUSDT,2025-02-24 16:00:00+00:00,635.25,644.88,1.516,28.58,False,False,False
XRPUSDT,2025-02-24 16:00:00+00:00,2.431,2.999,23.365,6.0,True,True,True
BNBUSDT,2025-02-25 01:00:00+00:00,614.43,644.88,4.956,28.21,False,False,False
XRPUSDT,2025-02-25 01:00:00+00:00,2.3071,2.999,29.99,5.62,True,True,True
BTCUSDT,2025-02-25 01:00:00+00:00,91857.3,95758.04,4.247,59.54,False,False,False
SOLUSDT,2025-02-25 08:00:00+00:00,136.26,179.85,31.99,5.33,True,True,True
BNBUSDT,2025-02-25 08:00:00+00:00,599.41,644.88,7.586,27.92,True,True,False
XRPUSDT,2025-02-26 15:00:00+00:00,2.2594,2.999,32.734,4.04,True,True,True
ETHUSDT,2025-02-26 15:00:00+00:00,2435.89,2550.58,4.708,4.33,False,False,False
SOLUSDT,2025-02-26 15:00:00+00:00,138.35,179.85,29.996,4.04,True,True,True
BTCUSDT,2025-02-26 21:00:00+00:00,84384.34,95758.04,13.478,57.71,True,True,True
ETHUSDT,2025-02-26 21:00:00+00:00,2339.76,2550.58,9.01,4.08,True,True,False
ETHUSDT,2025-02-28 05:00:00+00:00,2136.7,2550.58,19.37,2.75,True,True,True
BNBUSDT,2025-02-28 05:00:00+00:00,575.45,644.88,12.065,25.04,True,True,True
BNBUSDT,2025-03-02 16:00:00+00:00,613.55,644.88,5.106,22.58,True,False,False
SOLUSDT,2025-03-02 16:00:00+00:00,157.47,179.85,14.212,0.0,True,True,True
ETHUSDT,2025-03-03 15:00:00+00:00,2274.82,2319.99,1.986,2.58,False,False,False
BTCUSDT,2025-03-03 16:00:00+00:00,90035.38,97895.68,8.73,59.92,True,True,False
BNBUSDT,2025-03-04 03:00:00+00:00,558.93,644.88,15.378,21.12,True,True,True
SOLUSDT,2025-03-04 15:00:00+00:00,136.65,157.0,14.892,51.88,True,True,True
BTCUSDT,2025-03-07 02:00:00+00:00,88263.84,97895.68,10.913,56.5,True,True,True
BNBUSDT,2025-03-09 14:00:00+00:00,569.27,644.88,13.282,15.67,True,True,True
ETHUSDT,2025-03-09 15:00:00+00:00,2117.49,2152.4,1.649,0.75,False,False,False
BNBUSDT,2025-03-09 17:00:00+00:00,560.2,644.88,15.116,15.54,True,True,True
XRPUSDT,2025-03-09 17:00:00+00:00,2.1354,2.59,21.289,9.83,True,True,True
BNBUSDT,2025-03-09 19:00:00+00:00,555.13,644.88,16.167,15.46,True,True,True
XRPUSDT,2025-03-09 19:00:00+00:00,2.1256,2.59,21.848,9.75,True,True,True
ETHUSDT,2025-03-10 20:00:00+00:00,1869.43,2490.77,33.237,59.5,True,True,True
BNBUSDT,2025-03-11 02:00:00+00:00,531.4,678.95,27.766,59.92,True,True,True
BTCUSDT,2025-03-16 13:00:00+00:00,82755.89,105819.45,27.869,56.75,True,True,True
XRPUSDT,2025-03-16 14:00:00+00:00,2.2753,2.6549,16.684,56.96,True,True,True
XRPUSDT,2025-03-16 17:00:00+00:00,2.3169,2.6549,14.588,56.83,True,True,True
ETHUSDT,2025-03-16 17:00:00+00:00,1906.38,2738.5,43.649,58.08,True,True,True
BTCUSDT,2025-03-16 17:00:00+00:00,83633.49,105819.45,26.528,56.58,True,True,True
SOLUSDT,2025-03-16 17:00:00+00:00,129.31,184.88,42.974,58.33,True,True,True
BNBUSDT,2025-03-19 14:00:00+00:00,609.18,693.0,13.759,53.88,True,True,True
BTCUSDT,2025-03-20 16:00:00+00:00,84691.27,107108.62,26.469,59.33,True,True,True
SOLUSDT,2025-03-21 17:00:00+00:00,126.69,184.88,45.931,53.33,True,True,True
SOLUSDT,2025-03-21 19:00:00+00:00,127.31,184.88,45.22,53.25,True,True,True
BTCUSDT,2025-03-28 16:00:00+00:00,84051.15,111980.0,33.228,55.04,True,True,True
ETHUSDT,2025-04-02 16:00:00+00:00,1901.21,2788.0,46.643,56.42,True,True,True
BNBUSDT,2025-04-02 16:00:00+00:00,604.62,697.73,15.4,54.92,True,True,True
ETHUSDT,2025-04-05 21:00:00+00:00,1790.61,2788.0,55.701,53.21,True,True,True
ETHUSDT,2025-04-06 15:00:00+00:00,1770.02,2788.0,57.512,52.46,True,True,True
SOLUSDT,2025-04-06 15:00:00+00:00,115.67,187.71,62.281,46.75,True,True,True
ETHUSDT,2025-04-06 17:00:00+00:00,1731.28,2788.0,61.037,52.38,True,True,True
BNBUSDT,2025-04-06 17:00:00+00:00,574.77,697.73,21.393,50.88,True,True,True
BTCUSDT,2025-04-06 17:00:00+00:00,81969.99,111980.0,36.611,46.0,True,True,True
XRPUSDT,2025-04-06 20:00:00+00:00,1.9953,2.6549,33.058,35.71,True,True,True
ETHUSDT,2025-04-06 20:00:00+00:00,1626.24,2788.0,71.438,52.25,True,True,True
BTCUSDT,2025-04-06 20:00:00+00:00,79614.34,111980.0,40.653,45.88,True,True,True
ETHUSDT,2025-04-07 00:00:00+00:00,1580.77,2788.0,76.37,52.08,True,True,True
BTCUSDT,2025-04-07 00:00:00+00:00,78430.0,111980.0,42.777,45.71,True,True,True
XRPUSDT,2025-04-07 00:00:00+00:00,1.9218,2.6549,38.147,35.54,True,True,True
XRPUSDT,2025-04-07 04:00:00+00:00,1.8235,2.6549,45.594,35.38,True,True,True
BNBUSDT,2025-04-07 09:00:00+00:00,540.65,697.73,29.054,50.21,True,True,True
ETHUSDT,2025-04-07 15:00:00+00:00,1569.64,2788.0,77.62,51.46,True,True,True
XRPUSDT,2025-04-07 15:00:00+00:00,1.8933,2.6549,40.226,34.92,True,True,True
SOLUSDT,2025-04-07 15:00:00+00:00,107.49,187.71,74.63,45.75,True,True,True
BNBUSDT,2025-04-10 13:00:00+00:00,577.18,697.73,20.886,47.04,True,True,True
ETHUSDT,2025-04-13 18:00:00+00:00,1636.77,2879.22,75.909,58.88,True,True,True
BNBUSDT,2025-04-18 09:00:00+00:00,589.45,697.73,18.37,39.21,True,True,True
ETHUSDT,2025-04-22 08:00:00+00:00,1619.2,2879.22,77.817,50.29,True,True,True
BNBUSDT,2025-04-23 16:00:00+00:00,606.62,697.73,15.019,33.92,True,True,True
SOLUSDT,2025-04-24 09:00:00+00:00,146.44,187.71,28.182,29.0,True,True,True
XRPUSDT,2025-04-24 14:00:00+00:00,2.1817,2.6549,21.69,17.96,True,True,True
XRPUSDT,2025-04-30 13:00:00+00:00,2.1937,2.6549,21.024,12.0,True,True,True
XRPUSDT,2025-04-30 15:00:00+00:00,2.1588,2.6549,22.98,11.92,True,True,True
BTCUSDT,2025-04-30 15:00:00+00:00,93705.04,111980.0,19.503,22.08,True,True,True
ETHUSDT,2025-04-30 15:00:00+00:00,1759.27,2879.22,63.66,42.0,True,True,True
SOLUSDT,2025-04-30 15:00:00+00:00,141.93,187.71,32.255,22.75,True,True,True
SOLUSDT,2025-05-04 12:00:00+00:00,145.46,187.71,29.046,18.88,True,True,True
BTCUSDT,2025-05-05 14:00:00+00:00,94226.38,111980.0,18.841,17.12,True,True,True
XRPUSDT,2025-05-07 19:00:00+00:00,2.1236,2.6549,25.019,4.75,True,True,True
BTCUSDT,2025-05-11 00:00:00+00:00,104809.53,111999.79,6.86,59.79,True,False,False
BTCUSDT,2025-05-14 14:00:00+00:00,103970.87,118869.98,14.33,57.79,True,True,True
XRPUSDT,2025-05-15 13:00:00+00:00,2.4631,3.0222,22.699,59.83,True,True,True
ETHUSDT,2025-05-18 21:00:00+00:00,2393.82,3480.19,45.382,59.54,True,True,True
BTCUSDT,2025-05-23 14:00:00+00:00,109634.99,123218.0,12.389,51.71,True,True,True
BTCUSDT,2025-05-24 11:00:00+00:00,109094.99,123218.0,12.946,50.83,True,True,True
BTCUSDT,2025-05-28 16:00:00+00:00,107107.31,123218.0,15.042,46.62,True,True,True
SOLUSDT,2025-05-28 16:00:00+00:00,169.71,206.3,21.56,55.29,True,True,True
XRPUSDT,2025-05-30 02:00:00+00:00,2.1932,3.6607,66.911,48.96,True,True,True
BTCUSDT,2025-06-01 15:00:00+00:00,104599.7,123218.0,17.8,42.67,True,True,True
BNBUSDT,2025-06-01 15:00:00+00:00,652.67,861.1,31.935,56.75,True,True,True
ETHUSDT,2025-06-01 17:00:00+00:00,2538.77,3941.0,55.233,56.5,True,True,True
ETHUSDT,2025-06-02 15:00:00+00:00,2531.4,3941.0,55.685,55.58,True,True,True
BTCUSDT,2025-06-04 15:00:00+00:00,105033.3,123218.0,17.313,39.67,True,True,True
SOLUSDT,2025-06-05 15:00:00+00:00,151.24,206.3,36.406,47.33,True,True,True
XRPUSDT,2025-06-05 22:00:00+00:00,2.1031,3.6607,74.062,42.12,True,True,True
BTCUSDT,2025-06-08 13:00:00+00:00,105721.5,123218.0,16.55,35.75,True,True,True
ETHUSDT,2025-06-09 11:00:00+00:00,2534.86,3969.06,56.579,59.67,True,True,True
SOLUSDT,2025-06-09 11:00:00+00:00,155.35,206.3,32.797,43.5,True,True,True
BTCUSDT,2025-06-13 02:00:00+00:00,103773.65,123218.0,18.737,31.21,True,True,True
BNBUSDT,2025-06-13 02:00:00+00:00,645.54,861.1,33.392,45.29,True,True,True
BNBUSDT,2025-06-14 16:00:00+00:00,645.42,861.1,33.417,43.71,True,True,True
SOLUSDT,2025-06-14 16:00:00+00:00,144.53,206.3,42.739,38.29,True,True,True
SOLUSDT,2025-06-17 01:00:00+00:00,152.01,209.86,38.057,58.12,True,True,True
SOLUSDT,2025-06-20 17:00:00+00:00,142.34,209.86,47.436,54.46,True,True,True
XRPUSDT,2025-06-20 18:00:00+00:00,2.1177,3.6607,72.862,27.29,True,True,True
BNBUSDT,2025-06-21 22:00:00+00:00,625.01,881.02,40.961,59.96,True,True,True
ETHUSDT,2025-06-22 00:00:00+00:00,2295.72,4788.0,108.562,53.25,True,True,True
BTCUSDT,2025-06-22 00:00:00+00:00,102120.02,124474.0,21.89,53.0,True,True,True
SOLUSDT,2025-06-22 00:00:00+00:00,135.43,209.86,54.958,53.17,True,True,True
ETHUSDT,2025-06-22 14:00:00+00:00,2199.93,4788.0,117.643,52.67,True,True,True
SOLUSDT,2025-06-22 15:00:00+00:00,129.89,209.86,61.567,52.54,True,True,True
ETHUSDT,2025-06-22 21:00:00+00:00,2187.6,4788.0,118.87,52.38,True,True,True
XRPUSDT,2025-06-23 18:00:00+00:00,2.0276,3.6607,80.543,24.29,True,True,True
XRPUSDT,2025-06-25 14:00:00+00:00,2.2238,3.6607,64.615,22.46,True,True,True
XRPUSDT,2025-06-26 13:00:00+00:00,2.1568,3.6607,69.728,21.5,True,True,True
ETHUSDT,2025-06-27 02:00:00+00:00,2426.17,4956.78,104.305,58.71,True,True,True
SOLUSDT,2025-06-30 16:00:00+00:00,157.83,218.0,38.123,59.5,True,True,True
BTCUSDT,2025-07-01 14:00:00+00:00,106807.43,124474.0,16.541,43.42,True,True,True
BTCUSDT,2025-07-04 17:00:00+00:00,107636.99,124474.0,15.642,40.29,True,True,True
ETHUSDT,2025-07-04 17:00:00+00:00,2487.51,4956.78,99.267,51.08,True,True,True
BTCUSDT,2025-07-08 03:00:00+00:00,107766.2,124474.0,15.504,36.88,True,True,True
SOLUSDT,2025-07-15 15:00:00+00:00,157.78,244.14,54.734,59.42,True,True,True
ETHUSDT,2025-07-23 15:00:00+00:00,3616.43,4956.78,37.063,32.17,True,True,True
XRPUSDT,2025-07-23 18:00:00+00:00,3.2404,3.3825,4.385,15.42,False,False,False
BNBUSDT,2025-08-01 09:00:00+00:00,766.02,1083.47,41.441,50.71,True,True,True
ETHUSDT,2025-08-05 15:00:00+00:00,3577.85,4956.78,38.541,19.17,True,True,True
BTCUSDT,2025-08-05 15:00:00+00:00,113037.12,124474.0,10.118,8.38,True,True,True
BTCUSDT,2025-08-07 11:00:00+00:00,116347.23,125708.42,8.046,58.71,True,True,False
BNBUSDT,2025-08-07 11:00:00+00:00,777.31,1223.9,57.453,59.79,True,True,True
BTCUSDT,2025-08-10 04:00:00+00:00,118500.0,126199.63,6.498,57.58,True,False,False
ETHUSDT,2025-08-11 14:00:00+00:00,4279.72,4956.78,15.82,13.21,True,True,True
XRPUSDT,2025-08-14 14:00:00+00:00,3.1125,3.1858,2.355,29.83,False,False,False
ETHUSDT,2025-08-14 14:00:00+00:00,4612.71,4956.78,7.459,10.21,True,True,False
ETHUSDT,2025-08-19 16:00:00+00:00,4192.14,4956.78,18.24,5.12,True,True,True
BTCUSDT,2025-08-19 16:00:00+00:00,113786.39,126199.63,10.909,48.08,True,True,True
BNBUSDT,2025-08-20 02:00:00+00:00,828.4,1375.11,65.996,54.25,True,True,True
XRPUSDT,2025-08-22 13:00:00+00:00,2.8078,3.1858,13.462,21.88,True,True,True
XRPUSDT,2025-08-24 19:00:00+00:00,3.1098,3.1858,2.444,19.62,False,False,False
BNBUSDT,2025-08-24 20:00:00+00:00,869.51,1375.11,58.148,49.5,True,True,True
XRPUSDT,2025-08-25 20:00:00+00:00,2.8769,3.1858,10.737,18.58,True,True,True
XRPUSDT,2025-08-29 07:00:00+00:00,2.9007,3.1858,9.829,15.12,True,True,False
BTCUSDT,2025-08-29 07:00:00+00:00,111279.45,126199.63,13.408,38.46,True,True,True
ETHUSDT,2025-08-29 13:00:00+00:00,4407.37,4769.36,8.213,14.58,True,True,False
BTCUSDT,2025-08-29 13:00:00+00:00,110728.01,126199.63,13.973,38.21,True,True,True
ETHUSDT,2025-08-29 15:00:00+00:00,4282.48,4769.36,11.369,14.5,True,True,True
ETHUSDT,2025-08-31 01:00:00+00:00,4467.38,4769.36,6.76,13.08,True,False,False
ETHUSDT,2025-09-01 08:00:00+00:00,4463.29,4769.36,6.857,11.79,True,False,False
XRPUSDT,2025-09-01 08:00:00+00:00,2.7943,3.1858,14.011,12.08,True,True,True
BTCUSDT,2025-09-01 08:00:00+00:00,109432.99,126199.63,15.321,35.42,True,True,True
BNBUSDT,2025-09-01 08:00:00+00:00,865.57,1375.11,58.868,42.0,True,True,True
ETHUSDT,2025-09-06 17:00:00+00:00,4289.97,4769.36,11.175,6.42,True,True,True
BTCUSDT,2025-09-14 15:00:00+00:00,115401.75,126199.63,9.357,22.12,True,True,False
BNBUSDT,2025-09-17 19:00:00+00:00,954.1,1375.11,44.126,25.54,True,True,True
XRPUSDT,2025-09-19 16:00:00+00:00,3.0103,3.0998,2.973,13.12,False,False,False
SOLUSDT,2025-09-22 02:00:00+00:00,233.18,237.79,1.977,14.62,False,False,False
BTCUSDT,2025-09-22 06:00:00+00:00,113691.18,126199.63,11.002,14.5,True,True,True
SOLUSDT,2025-09-22 07:00:00+00:00,224.44,237.79,5.948,14.42,True,False,False
BNBUSDT,2025-09-22 07:00:00+00:00,1023.97,1375.11,34.292,21.04,True,True,True
SOLUSDT,2025-09-24 05:00:00+00:00,208.04,237.79,14.3,12.5,True,True,True
BTCUSDT,2025-09-24 05:00:00+00:00,112161.94,126199.63,12.516,12.54,True,True,True
XRPUSDT,2025-09-24 05:00:00+00:00,2.8402,3.0998,9.14,8.58,True,True,False
ETHUSDT,2025-09-25 03:00:00+00:00,4102.22,4755.0,15.913,12.42,True,True,True
BNBUSDT,2025-09-25 17:00:00+00:00,980.92,1375.11,40.186,17.62,True,True,True
SOLUSDT,2025-09-29 14:00:00+00:00,208.87,237.79,13.846,7.12,True,True,True
SOLUSDT,2025-10-03 17:00:00+00:00,233.91,237.79,1.659,3.0,False,False,False
SOLUSDT,2025-10-04 16:00:00+00:00,224.87,237.79,5.746,2.04,True,False,False
ETHUSDT,2025-10-04 16:00:00+00:00,4455.08,4755.0,6.732,2.88,True,False,False
XRPUSDT,2025-10-04 16:00:00+00:00,2.9497,3.0716,4.133,0.67,False,False,False
XRPUSDT,2025-10-07 14:00:00+00:00,2.954,2.9566,0.088,0.0,False,False,False
BTCUSDT,2025-10-07 17:00:00+00:00,121684.17,124197.25,2.065,1.04,False,False,False
BTCUSDT,2025-10-09 13:00:00+00:00,123563.38,123658.38,0.077,0.0,False,False,False
XRPUSDT,2025-10-10 17:00:00+00:00,2.7295,2.7335,0.147,0.0,False,False,False
ETHUSDT,2025-10-10 17:00:00+00:00,4108.99,4380.0,6.596,0.17,True,False,False
SOLUSDT,2025-10-10 17:00:00+00:00,211.25,211.53,0.133,0.0,False,False,False
ETHUSDT,2025-10-10 22:00:00+00:00,3950.0,4292.0,8.658,2.96,True,True,False
XRPUSDT,2025-10-10 23:00:00+00:00,2.3527,2.6975,14.656,16.79,True,True,True
BNBUSDT,2025-10-10 23:00:00+00:00,1110.94,1375.11,23.779,2.38,True,True,True
